path,filename,extension,directory,category,sub_category,status,customer_impact,purpose,lines
scripts/smoke/rbac_smoke.sh,rbac_smoke.sh,.sh,scripts/smoke,ci-validation,smoke-testing,active,indirect,RBAC Smoke Test Script for M5 Policy API,309
scripts/smoke/test_rbac_keycloak.sh,test_rbac_keycloak.sh,.sh,scripts/smoke,ci-validation,smoke-testing,active,indirect,Test RBAC with Keycloak OIDC tokens,98
scripts/stress/check_shadow_status.sh,check_shadow_status.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Check 24-hour Shadow Run Status,49
scripts/stress/golden_diff_debug.py,golden_diff_debug.py,.py,scripts/stress,ci-validation,stress-testing,active,indirect,Golden File Diff Debugger for M4 Workflow Engine,275
scripts/stress/run_checkpoint_stress.sh,run_checkpoint_stress.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Checkpoint Concurrency Stress Test,533
scripts/stress/run_cpu_stress_replay.sh,run_cpu_stress_replay.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4-T3: Replay Under High CPU Load,514
scripts/stress/run_fault_injection.sh,run_fault_injection.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4-T2: Fault Injection Rig,622
scripts/stress/run_golden_stress.sh,run_golden_stress.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Golden Stress Test Harness (Enhanced),635
scripts/stress/run_multi_worker_determinism.sh,run_multi_worker_determinism.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4-T1: Multi-Worker Determinism Audit,464
scripts/stress/run_shadow_simulation.sh,run_shadow_simulation.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4-T7: 24h Shadow-Run Simulation,636
scripts/stress/shadow_cron_check.sh,shadow_cron_check.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Shadow Run Cron Check - for crontab,42
scripts/stress/shadow_debug.sh,shadow_debug.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Shadow Run Debug Console,229
scripts/stress/shadow_monitor_daemon.sh,shadow_monitor_daemon.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,Shadow Run Monitor Daemon,211
scripts/stress/shadow_sanity_check.sh,shadow_sanity_check.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4 Shadow Run - 4-Hour Sanity Check,107
scripts/stress/shadow_wrapper_notify.sh,shadow_wrapper_notify.sh,.sh,scripts/stress,ci-validation,stress-testing,active,indirect,M4 Shadow Run Wrapper with Webhook Notifications,194
backend/scripts/verification/s3_policy_violation_verification.py,s3_policy_violation_verification.py,.py,backend/scripts/verification,ci-validation,verification,active,indirect,S3 Policy Violation Truth Verification Script,442
backend/scripts/verification/s4_llm_failure_truth_verification.py,s4_llm_failure_truth_verification.py,.py,backend/scripts/verification,ci-validation,verification,active,indirect,S4 LLM Failure Truth Verification Script,627
backend/scripts/verification/s4_llm_failure_verification.py,s4_llm_failure_verification.py,.py,backend/scripts/verification,ci-validation,verification,active,indirect,S4 — LLM Failure Truth Verification,522
backend/scripts/verification/s5_memory_injection_verification.py,s5_memory_injection_verification.py,.py,backend/scripts/verification,ci-validation,verification,active,indirect,S5 — Memory Injection Truth Verification,812
backend/scripts/verification/s6_trace_integrity_verification.py,s6_trace_integrity_verification.py,.py,backend/scripts/verification,ci-validation,verification,active,indirect,S6 — Trace Integrity Truth Verification,778
scripts/verification/c1_telemetry_probes.py,c1_telemetry_probes.py,.py,scripts/verification,ci-validation,verification,active,indirect,C1 Telemetry Plane - SQL/API Verification Probes,1152
scripts/verification/c2_regression.py,c2_regression.py,.py,scripts/verification,ci-validation,verification,active,indirect,C2 Prediction Plane - Regression Tests,1219
scripts/verification/c4_synthetic_stability.py,c4_synthetic_stability.py,.py,scripts/verification,ci-validation,verification,active,indirect,C4 Synthetic Stability Execution Script,672
scripts/verification/tenant_isolation_test.py,tenant_isolation_test.py,.py,scripts/verification,ci-validation,verification,active,indirect,Tenant Isolation Test for Phase A.5 Verification,156
scripts/verification/truth_preflight.sh,truth_preflight.sh,.sh,scripts/verification,ci-validation,verification,active,indirect,truth_preflight.sh — Phase A.5 Preflight Truth Guard,345
scripts/ops/archival/run_archival.sh,run_archival.sh,.sh,scripts/ops/archival,system-infra,archival,active,none,AOS Approval Request Archival Job,269
backend/scripts/_db_guard.py,_db_guard.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Database Authority Enforcement Guard,450
backend/scripts/benchmark_registry.py,benchmark_registry.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Registry Performance Benchmark,126
backend/scripts/check_no_datetime_now.sh,check_no_datetime_now.sh,.sh,backend/scripts,system-infra,backend-scripts,active,none,check_no_datetime_now.sh,76
backend/scripts/check_pydantic_config.sh,check_pydantic_config.sh,.sh,backend/scripts,system-infra,backend-scripts,active,none,check_pydantic_config.sh,35
backend/scripts/ci_check_audit_immutability.py,ci_check_audit_immutability.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Verify audit_ledger immutability at database level,137
backend/scripts/ci_check_audit_no_commit.sh,ci_check_audit_no_commit.sh,.sh,backend/scripts,system-infra,backend-scripts,active,none,Layer: L8 — Catalyst / Meta,98
backend/scripts/cus_usage_aggregator.py,cus_usage_aggregator.py,.py,backend/scripts,system-infra,backend-scripts,active,indirect,Aggregate cus_llm_usage into cus_usage_daily for reporting,406
backend/scripts/deploy_migrations.sh,deploy_migrations.sh,.sh,backend/scripts,system-infra,backend-scripts,one-time-migration,none,M4 Migration Deployment Script,209
backend/scripts/golden_archival.py,golden_archival.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Golden File Archival and Key Rotation Tool,404
backend/scripts/governance/t0_gate_check.sh,t0_gate_check.sh,.sh,backend/scripts/governance,system-infra,backend-scripts,active,none,Layer: L8 — Ops/Catalyst,306
backend/scripts/load_test_approvals.py,load_test_approvals.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Load Test Script for Approval Workflow,266
backend/scripts/mypy_zones.py,mypy_zones.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Mypy Type Safety Zones Validator (PIN-121),273
backend/scripts/run_escalation.py,run_escalation.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Escalation Worker Script,52
backend/scripts/seed_sandbox_data.py,seed_sandbox_data.py,.py,backend/scripts,system-infra,backend-scripts,one-time-migration,none,Seed sandbox tenant data for local development,295
backend/scripts/test_event_reactor.py,test_event_reactor.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Test script for EventReactor cross-domain verification,482
backend/scripts/test_http_three_modes.sh,test_http_three_modes.sh,.sh,backend/scripts,system-infra,backend-scripts,active,none,HTTP Tests for Three-Mode Authority System (PIN-440),133
backend/scripts/test_policy_checker.py,test_policy_checker.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Test script for MidExecutionPolicyChecker verification,241
backend/scripts/test_three_mode_authority.py,test_three_mode_authority.py,.py,backend/scripts,system-infra,backend-scripts,active,none,Three-Mode Authority System Test (PIN-440),175
scripts/ops/canary/canary_runner.py,canary_runner.py,.py,scripts/ops/canary,system-infra,canary,active,none,"AOS Canary Runner - Feature flag toggle, smoke test, Prometheus monitoring, rollback.",995
scripts/ops/canary/generate_signoff.sh,generate_signoff.sh,.sh,scripts/ops/canary,system-infra,canary,active,none,generate_signoff.sh - Automated .m4_signoff generation with objective checks,228
scripts/ops/canary_smoke_test.sh,canary_smoke_test.sh,.sh,scripts/ops,system-infra,canary,active,none,canary_smoke_test.sh - Automated smoke test with auto-rollback,354
scripts/chaos/cpu_spike.sh,cpu_spike.sh,.sh,scripts/chaos,system-infra,chaos-testing,active,none,scripts/chaos/cpu_spike.sh,203
scripts/chaos/memory_pressure.sh,memory_pressure.sh,.sh,scripts/chaos,system-infra,chaos-testing,active,none,scripts/chaos/memory_pressure.sh,236
scripts/chaos/redis_stall.sh,redis_stall.sh,.sh,scripts/chaos,system-infra,chaos-testing,active,none,scripts/chaos/redis_stall.sh,207
scripts/ops/chaos/cpu_spike.sh,cpu_spike.sh,.sh,scripts/ops/chaos,system-infra,chaos-testing,active,none,=============================================================================,108
scripts/ops/chaos/kill_child.sh,kill_child.sh,.sh,scripts/ops/chaos,system-infra,chaos-testing,active,none,=============================================================================,75
scripts/ops/chaos/redis_stall.sh,redis_stall.sh,.sh,scripts/ops/chaos,system-infra,chaos-testing,active,none,=============================================================================,110
scripts/deploy/aos-console-deploy.sh,aos-console-deploy.sh,.sh,scripts/deploy,system-infra,deployment,active,indirect,AOS App Shell Production Deployment Script,85
scripts/deploy/aos-smoke-test.sh,aos-smoke-test.sh,.sh,scripts/deploy,system-infra,deployment,active,indirect,AOS Console + Backend Smoke Test,88
scripts/deploy/verify_config.py,verify_config.py,.py,scripts/deploy,system-infra,deployment,active,indirect,AOS Configuration Verification Script,221
scripts/dev/fix_style.sh,fix_style.sh,.sh,scripts/dev,system-infra,dev-tools,active,none,=============================================================================,91
scripts/tools/AURORA_L2_apply_sdsr_observations.py,AURORA_L2_apply_sdsr_observations.py,.py,scripts/tools,system-infra,dev-tools,active,none,Apply SDSR observation artifacts to AURORA_L2 capability state,677
scripts/tools/AURORA_L2_seed_capability_registry.py,AURORA_L2_seed_capability_registry.py,.py,scripts/tools,system-infra,dev-tools,one-time-migration,none,AURORA_L2 Capability Registry Seeder,208
scripts/tools/aurora_l2_migrate_csv_to_yaml.py,aurora_l2_migrate_csv_to_yaml.py,.py,scripts/tools,system-infra,dev-tools,one-time-migration,none,██████████████████████████████████████████████████████████████████████████████,294
scripts/tools/bootstrap_intent_ledger.py,bootstrap_intent_ledger.py,.py,scripts/tools,system-infra,dev-tools,active,none,"Bootstrap INTENT_LEDGER.md from existing artifacts, constrained by topology (ONE TIME)",470
scripts/tools/coherency_gate.py,coherency_gate.py,.py,scripts/tools,system-infra,dev-tools,active,none,"Validate coherency between topology, intent ledger, and generated artifacts",528
scripts/tools/facet_completeness_checker.py,facet_completeness_checker.py,.py,scripts/tools,system-infra,dev-tools,active,none,Check facet completeness (blind spot detection) — READ ONLY diagnostic,440
scripts/tools/facet_overlap_detector.py,facet_overlap_detector.py,.py,scripts/tools,system-infra,dev-tools,active,none,Detect overlapping panels within topics — READ ONLY diagnostic,417
scripts/tools/facet_slot_pressure.py,facet_slot_pressure.py,.py,scripts/tools,system-infra,dev-tools,active,none,Analyze slot pressure per topic — READ ONLY diagnostic,343
scripts/tools/generate_ui_plan_from_registries.py,generate_ui_plan_from_registries.py,.py,scripts/tools,system-infra,dev-tools,active,none,UI Plan Generator — Bootstrap Script,316
scripts/tools/hisar_snapshot_backend.sh,hisar_snapshot_backend.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,=============================================================================,116
scripts/tools/intent_compiler.py,intent_compiler.py,.py,scripts/tools,system-infra,dev-tools,active,none,Compile normalized intent IR with strict validation (HOSTILE),342
scripts/tools/intent_normalizer.py,intent_normalizer.py,.py,scripts/tools,system-infra,dev-tools,active,none,Normalize raw intent IR by applying safe defaults (GAP-BUILDER),225
scripts/tools/l2_cap_expander.py,l2_cap_expander.py,.py,scripts/tools,system-infra,dev-tools,active,none,Expand L2.1 intent supertable with capability candidates (no decisions),954
scripts/tools/l2_pipeline.py,l2_pipeline.py,.py,scripts/tools,system-infra,dev-tools,active,none,================================================================================,385
scripts/tools/l2_raw_intent_parser.py,l2_raw_intent_parser.py,.py,scripts/tools,system-infra,dev-tools,active,none,================================================================================,204
scripts/tools/pin_drift_detector.sh,pin_drift_detector.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,PIN Drift Detector,247
scripts/tools/promote_projection.sh,promote_projection.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,Layer: L7 — Ops & Deployment,129
scripts/tools/run_aurora_l2_pipeline.sh,run_aurora_l2_pipeline.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,Layer: L8 — Catalyst / Meta,289
scripts/tools/run_aurora_l2_pipeline_preflight.sh,run_aurora_l2_pipeline_preflight.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,Layer: L7 — Ops & Deployment,202
scripts/tools/run_hisar.sh,run_hisar.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,HISAR — Human Intent → SDSR → Aurora → Rendering,816
scripts/tools/run_l2_pipeline.sh,run_l2_pipeline.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,================================================================================,81
scripts/tools/sdsr_observation_watcher.sh,sdsr_observation_watcher.sh,.sh,scripts/tools,system-infra,dev-tools,active,none,Layer: L7 — Ops & Deployment,231
scripts/tools/surface_to_slot_resolver.py,surface_to_slot_resolver.py,.py,scripts/tools,system-infra,dev-tools,active,none,Resolve mechanical surfaces to UI slots (STEP 2A),373
scripts/tools/sync_from_intent_ledger.py,sync_from_intent_ledger.py,.py,scripts/tools,system-infra,dev-tools,active,none,"Generate YAMLs from INTENT_LEDGER.md, validated against topology (repeatable)",1109
scripts/tools/ui_contract_generator.py,ui_contract_generator.py,.py,scripts/tools,system-infra,dev-tools,active,none,Transform L2.1 supertable v3 into UI contract JSON,581
scripts/tools/ui_projection_builder.py,ui_projection_builder.py,.py,scripts/tools,system-infra,dev-tools,active,none,Build final UI projection lock from compiled intent IR (NO OPTIONALS),384
scripts/tools/validate_all_intents.py,validate_all_intents.py,.py,scripts/tools,system-infra,dev-tools,active,none,Phase A Intent Guardrails validator for all intents,375
scripts/ops/diagnostics/db_diagnostics.sh,db_diagnostics.sh,.sh,scripts/ops/diagnostics,system-infra,diagnostics,active,none,AOS Database Diagnostics Script,246
scripts/hooks/post_bash_check.sh,post_bash_check.sh,.sh,scripts/hooks,system-infra,hooks,active,none,Layer: L8 — Catalyst / Meta,22
scripts/hooks/post_edit_check.sh,post_edit_check.sh,.sh,scripts/hooks,system-infra,hooks,active,none,Layer: L8 — Catalyst / Meta,38
backend/scripts/migrations/phase2_shadow_validation.py,phase2_shadow_validation.py,.py,backend/scripts/migrations,system-infra,migration,one-time-migration,indirect,Phase 2 Shadow Validation for Incidents Domain Migration,637
scripts/migration/check_stop_condition.py,check_stop_condition.py,.py,scripts/migration,system-infra,migration,active,indirect,Check Phase 2 Stop Condition,90
scripts/migration/classify_inventory.py,classify_inventory.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Classify Migration Inventory - Iteration 1,719
scripts/migration/cleanup_duplicates.py,cleanup_duplicates.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Cleanup Duplicate Files from HOC Migration,162
scripts/migration/cleanup_migration_copies.py,cleanup_migration_copies.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Cleanup Migration Copies,124
scripts/migration/generate_copy_script.py,generate_copy_script.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Generate HOC Migration Copy Script,111
scripts/migration/generate_domain_report.py,generate_domain_report.py,.py,scripts/migration,system-infra,migration,active,indirect,Generate customer domain-wise classification report from layer_fit_report.json.,272
scripts/migration/generate_inventory.py,generate_inventory.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Generate Migration Inventory CSV,424
scripts/migration/generate_phase2_backlog.py,generate_phase2_backlog.py,.py,scripts/migration,system-infra,migration,active,indirect,Generate Phase 2 Backlog YAML,126
scripts/migration/layer_analysis.py,layer_analysis.py,.py,scripts/migration,system-infra,migration,active,indirect,Layer Analysis - Pass 1: Signal Detection,491
scripts/migration/layer_classifier.py,layer_classifier.py,.py,scripts/migration,system-infra,migration,active,indirect,Layer Classifier - Pass 2: Classification & Violation Detection,803
scripts/migration/layer_compliance_check.py,layer_compliance_check.py,.py,scripts/migration,system-infra,migration,active,indirect,Layer Compliance CI Check,240
scripts/migration/mark_copied.py,mark_copied.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Mark Copied - Step 2 of Phase 2 Migration,217
scripts/migration/phase1_header_fix.py,phase1_header_fix.py,.py,scripts/migration,system-infra,migration,active,indirect,Phase 1: HEADER_FIX_ONLY Execution,238
scripts/migration/phase1_reclassify.py,phase1_reclassify.py,.py,scripts/migration,system-infra,migration,active,indirect,Phase 1: RECLASSIFY_ONLY Execution,310
scripts/migration/phase2_extract_driver.py,phase2_extract_driver.py,.py,scripts/migration,system-infra,migration,active,indirect,Phase 2: EXTRACT_DRIVER Execution,362
scripts/migration/post_migration_audit.py,post_migration_audit.py,.py,scripts/migration,system-infra,migration,one-time-migration,indirect,Post-Migration Audit Script,320
backend/scripts/ops/audience_guard.py,audience_guard.py,.py,backend/scripts/ops,system-infra,ops,active,none,Audience Guard - CI enforcement for audience classification.,380
backend/scripts/ops/backfill_lessons_from_incidents.py,backfill_lessons_from_incidents.py,.py,backend/scripts/ops,system-infra,ops,one-time-migration,none,Backfill lessons_learned from historical incidents,327
backend/scripts/ops/check_redis_config.py,check_redis_config.py,.py,backend/scripts/ops,system-infra,ops,active,none,Redis Configuration Enforcement Check,237
backend/scripts/ops/check_role_guards.py,check_role_guards.py,.py,backend/scripts/ops,system-infra,ops,active,none,PIN-399 Phase-5 Role Guard CI Scanner,403
backend/scripts/ops/db_authority_drift_detector.py,db_authority_drift_detector.py,.py,backend/scripts/ops,system-infra,ops,active,none,DB-AUTH-001 Governance Drift Detector,569
backend/scripts/ops/m10_retention_cleanup.py,m10_retention_cleanup.py,.py,backend/scripts/ops,system-infra,ops,active,none,M10 Recovery Retention Cleanup,529
backend/scripts/ops/reconcile_dl.py,reconcile_dl.py,.py,backend/scripts/ops,system-infra,ops,active,none,Dead-Letter Reconciliation Script,447
backend/scripts/ops/refresh_matview.py,refresh_matview.py,.py,backend/scripts/ops,system-infra,ops,active,none,Materialized View Refresh Automation,423
backend/scripts/ops/shim_guard.py,shim_guard.py,.py,backend/scripts/ops,system-infra,ops,deprecated,none,Shim Kill Guard - Prevents modification of deprecated service shims.,310
backend/scripts/ops/sweep_03_module_blocker.py,sweep_03_module_blocker.py,.py,backend/scripts/ops,system-infra,ops,active,none,Sweep-03 tracking - count blocking app.services imports in HOC,196
scripts/bootstrap-dev.sh,bootstrap-dev.sh,.sh,scripts,system-infra,ops,active,none,AOS Development Environment Bootstrap Script,182
scripts/e2e_integration.sh,e2e_integration.sh,.sh,scripts,system-infra,ops,active,none,AOS E2E Integration Test Harness,554
scripts/list-failed.sh,list-failed.sh,.sh,scripts,system-infra,ops,active,none,NOVA Agent Manager - List Failed Runs,19
scripts/nova-tunnel.sh,nova-tunnel.sh,.sh,scripts,system-infra,ops,active,none,NOVA API SSH Tunnel,29
scripts/ops/add_lint_pattern.py,add_lint_pattern.py,.py,scripts/ops,system-infra,ops,active,none,Add New Lint Pattern - Helper for Prevention System Updates,186
scripts/ops/aos_console_health_test.sh,aos_console_health_test.sh,.sh,scripts/ops,system-infra,ops,active,none,AOS Console Health & System Test,512
scripts/ops/apply_phase2a1_affordances.py,apply_phase2a1_affordances.py,.py,scripts/ops,system-infra,ops,active,none,Apply Phase-2A.1 Affordance Controls to UI Projection Lock,288
scripts/ops/architecture_incident_logger.py,architecture_incident_logger.py,.py,scripts/ops,system-infra,ops,active,none,Architecture Incident Logger,256
scripts/ops/artifact_lookup.py,artifact_lookup.py,.py,scripts/ops,system-infra,ops,active,none,Artifact Lookup Tool - Search and display codebase registry artifacts.,274
scripts/ops/aurora_l2_binding_report.py,aurora_l2_binding_report.py,.py,scripts/ops,system-infra,ops,active,none,AURORA_L2 Binding Status Report,153
scripts/ops/auth_invariant_scanner.py,auth_invariant_scanner.py,.py,scripts/ops,system-infra,ops,active,none,Auth Invariant Scanner — Mechanical Enforcement of AUTH_DESIGN.md,305
scripts/ops/build_preflight_console.sh,build_preflight_console.sh,.sh,scripts/ops,system-infra,ops,active,none,Layer: L7 — Ops & Deployment,128
scripts/ops/c2_prediction_expiry_cleanup.py,c2_prediction_expiry_cleanup.py,.py,scripts/ops,system-infra,ops,active,none,C2 Prediction Expiry Cleanup Job,137
scripts/ops/capability_applicability.py,capability_applicability.py,.py,scripts/ops,system-infra,ops,active,none,,632
scripts/ops/capability_directional_ingest.py,capability_directional_ingest.py,.py,scripts/ops,system-infra,ops,active,none,,575
scripts/ops/capability_opportunity_mapping.py,capability_opportunity_mapping.py,.py,scripts/ops,system-infra,ops,active,none,,717
scripts/ops/capability_registry_enforcer.py,capability_registry_enforcer.py,.py,scripts/ops,system-infra,ops,active,none,"Capability Registry enforcement, gap detection, heatmap generation",2287
scripts/ops/change_record.py,change_record.py,.py,scripts/ops,system-infra,ops,active,none,Change Record Helper - Create and manage code change records.,578
scripts/ops/check_api_wiring.py,check_api_wiring.py,.py,scripts/ops,system-infra,ops,active,indirect,API Wiring Check - Verify Endpoint Routes Are Properly Connected,288
scripts/ops/check_hardcoded_routes.sh,check_hardcoded_routes.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,130
scripts/ops/check_infra_obligations.py,check_infra_obligations.py,.py,scripts/ops,system-infra,ops,active,none,Infra Obligation Promotion Checker,402
scripts/ops/check_intent_violations.py,check_intent_violations.py,.py,scripts/ops,system-infra,ops,active,none,Intent Violation Checker (PIN-265 Enforcement),347
scripts/ops/check_migration_heads.sh,check_migration_heads.sh,.sh,scripts/ops,system-infra,ops,one-time-migration,none,check_migration_heads.sh - CI/Pre-commit check for migration fork prevention,59
scripts/ops/check_migrations.sh,check_migrations.sh,.sh,scripts/ops,system-infra,ops,one-time-migration,none,Migration Drift Guard,139
scripts/ops/ci_consistency_check.sh,ci_consistency_check.sh,.sh,scripts/ops,system-infra,ops,active,none,============================================================================,1973
scripts/ops/claude_response_validator.py,claude_response_validator.py,.py,scripts/ops,system-infra,ops,active,none,AgenticVerz — Claude Response Validator v2,799
scripts/ops/claude_session_boot.sh,claude_session_boot.sh,.sh,scripts/ops,system-infra,ops,active,none,AgenticVerz — Claude Session Boot Script,159
scripts/ops/cli_demo_test.sh,cli_demo_test.sh,.sh,scripts/ops,system-infra,ops,active,none,CLI Demo Test - Verify M0-M20 Integration,137
scripts/ops/compute_stickiness_cron.sh,compute_stickiness_cron.sh,.sh,scripts/ops,system-infra,ops,active,none,Compute Stickiness Cron Job,60
scripts/ops/cost_snapshot_job.py,cost_snapshot_job.py,.py,scripts/ops,system-infra,ops,active,none,Cost Snapshot Job Runner,157
scripts/ops/deploy_website.sh,deploy_website.sh,.sh,scripts/ops,system-infra,ops,active,none,deploy_website.sh - Deploy landing page and console with integrity validation,303
scripts/ops/dev_sync.sh,dev_sync.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,458
scripts/ops/disable-workflows.sh,disable-workflows.sh,.sh,scripts/ops,system-infra,ops,active,none,Emergency workflow disable script,55
scripts/ops/domain_classifier_v1.py,domain_classifier_v1.py,.py,scripts/ops,system-infra,ops,active,none,Domain Classifier V1 - Header-Based Classification,488
scripts/ops/domain_classifier_v2.py,domain_classifier_v2.py,.py,scripts/ops,system-infra,ops,active,none,Domain Classifier V2 - Code Block Analysis,630
scripts/ops/evaluate_qualifiers.py,evaluate_qualifiers.py,.py,scripts/ops,system-infra,ops,active,none,Governance Qualifier Evaluation Engine,586
scripts/ops/expire_memory_pins.sh,expire_memory_pins.sh,.sh,scripts/ops,system-infra,ops,active,none,expire_memory_pins.sh - Clean up expired memory pins,83
scripts/ops/extract_intent_ledger.py,extract_intent_ledger.py,.py,scripts/ops,system-infra,ops,active,none,Extract panel information from the INTENT_LEDGER.md file.,172
scripts/ops/extract_l2_endpoints.py,extract_l2_endpoints.py,.py,scripts/ops,system-infra,ops,active,none,Extract L2 (Product API) endpoints from the AOS/AgenticVerz backend.,332
scripts/ops/generate_step2a_artifacts.py,generate_step2a_artifacts.py,.py,scripts/ops,system-infra,ops,active,none,,341
scripts/ops/golden_retention.sh,golden_retention.sh,.sh,scripts/ops,system-infra,ops,active,none,Golden File Retention & Archival Script,281
scripts/ops/golden_test.py,golden_test.py,.py,scripts/ops,system-infra,ops,active,none,Golden Test Framework for Agenticverz Determinism Certification,618
scripts/ops/governance_tripwire.py,governance_tripwire.py,.py,scripts/ops,system-infra,ops,active,none,Detect --no-verify bypasses without exception documentation,412
scripts/ops/guard_health_test.sh,guard_health_test.sh,.sh,scripts/ops,system-infra,ops,active,none,Guard Console Health & Prevention System Test,411
scripts/ops/hoc_authority_analyzer.py,hoc_authority_analyzer.py,.py,scripts/ops,system-infra,ops,active,none,HOC Authority Analyzer v1.0,889
scripts/ops/housekeeping_scan.py,housekeeping_scan.py,.py,scripts/ops,system-infra,ops,active,none,HOUSEKEEPING Protocol (HK-01) - Automation Script,707
scripts/ops/hygiene_check.sh,hygiene_check.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,316
scripts/ops/incident_classifier.py,incident_classifier.py,.py,scripts/ops,system-infra,ops,active,none,AgenticVerz — Incident Classifier,363
scripts/ops/intent_validator.py,intent_validator.py,.py,scripts/ops,system-infra,ops,active,none,Validate artifact intent declarations for completeness and correctness,588
scripts/ops/job_wrapper.sh,job_wrapper.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,169
scripts/ops/l21_capability_bind_scan.py,l21_capability_bind_scan.py,.py,scripts/ops,system-infra,ops,active,none,,585
scripts/ops/layer_segregation_guard.py,layer_segregation_guard.py,.py,scripts/ops,system-infra,ops,active,none,Layer Segregation Guard,355
scripts/ops/lint_frontend_api_calls.py,lint_frontend_api_calls.py,.py,scripts/ops,system-infra,ops,active,indirect,Frontend API Call Type Safety Linter,218
scripts/ops/lint_schema_naming.py,lint_schema_naming.py,.py,scripts/ops,system-infra,ops,active,none,Schema Naming Convention Linter,165
scripts/ops/lint_sqlmodel_patterns.py,lint_sqlmodel_patterns.py,.py,scripts/ops,system-infra,ops,active,none,SQLModel Pattern Linter v2.4 - Detect Unsafe Query Patterns,738
scripts/ops/m10_48h_health_check.sh,m10_48h_health_check.sh,.sh,scripts/ops,system-infra,ops,active,none,M10 48h Pager Window Health Check,253
scripts/ops/m10_prod_deploy_checklist.sh,m10_prod_deploy_checklist.sh,.sh,scripts/ops,system-infra,ops,active,none,M10 Production Deploy Checklist,147
scripts/ops/m10_staging_verify.sh,m10_staging_verify.sh,.sh,scripts/ops,system-infra,ops,active,none,M10 Staging Verification Script,577
scripts/ops/m5_ga_deploy.sh,m5_ga_deploy.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,523
scripts/ops/m7_monitoring_check.sh,m7_monitoring_check.sh,.sh,scripts/ops,system-infra,ops,active,none,=============================================================================,264
scripts/ops/m9_monitoring_deploy.sh,m9_monitoring_deploy.sh,.sh,scripts/ops,system-infra,ops,active,none,M9 Monitoring Deployment Script,207
scripts/ops/memory_trail.py,memory_trail.py,.py,scripts/ops,system-infra,ops,active,none,Memory Trail Automation System,570
scripts/ops/metrics_validation.py,metrics_validation.py,.py,scripts/ops,system-infra,ops,active,none,Metrics Validation Script - Validates Prometheus metrics endpoint.,222
scripts/ops/obligation_aging_report.py,obligation_aging_report.py,.py,scripts/ops,system-infra,ops,active,none,Obligation Aging Reporter (PIN-265 Enforcement),354
scripts/ops/phase_3b_scanner.py,phase_3b_scanner.py,.py,scripts/ops,system-infra,ops,active,none,Phase 3B SQLAlchemy Extraction Scanner,356
scripts/ops/postflight.py,postflight.py,.py,scripts/ops,system-infra,ops,active,none,postflight.py - Post-Implementation Hygiene Check Engine v2.0,1564
scripts/ops/preflight.py,preflight.py,.py,scripts/ops,system-infra,ops,active,none,preflight.py - Pre-Implementation Evaluation System v2.0,1014
scripts/ops/prom_reload.sh,prom_reload.sh,.sh,scripts/ops,system-infra,ops,active,none,scripts/ops/prom_reload.sh,339
scripts/ops/promote_to_production.sh,promote_to_production.sh,.sh,scripts/ops,system-infra,ops,active,none,Layer: L7 — Ops & Deployment,311
scripts/ops/r2_cleanup.sh,r2_cleanup.sh,.sh,scripts/ops,system-infra,ops,active,none,scripts/ops/r2_cleanup.sh,260
